CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14041,266,1,141.41,1,Champions / VIPs
14044,27,4,652.82,3,Loyal Customers
14045,109,4,1659.75,3,Loyal Customers
14046,284,1,154.98999999999998,1,Champions / VIPs
14047,9,7,1290.01,3,Loyal Customers
14048,277,2,375.13,1,Champions / VIPs
14049,17,6,5639.15,3,Loyal Customers
14050,32,2,746.36,3,Loyal Customers
14051,1,26,15477.34,0,Potential Loyalists
14052,20,1,225.36,3,Loyal Customers
14053,124,2,260.25,3,Loyal Customers
14054,65,1,92.46000000000001,3,Loyal Customers
14055,106,1,725.6400000000001,3,Loyal Customers
14056,1,29,8124.4,0,Potential Loyalists
14057,24,18,6147.4,0,Potential Loyalists
14059,267,1,183.6,1,Champions / VIPs
14060,5,20,6135.38,0,Potential Loyalists
14062,10,12,10464.85,3,Loyal Customers
14064,29,7,1188.32,3,Loyal Customers
14066,267,1,152.55,1,Champions / VIPs
14067,64,2,374.7,3,Loyal Customers
14068,320,1,265.85,1,Champions / VIPs
14071,4,9,1307.41,3,Loyal Customers
14073,21,2,139.54,3,Loyal Customers
14075,5,3,942.26,3,Loyal Customers
14076,129,1,122.47,3,Loyal Customers
14077,41,5,499.42,3,Loyal Customers
14078,102,6,1049.37,3,Loyal Customers
14079,125,1,375.09999999999997,3,Loyal Customers
14080,33,1,45.599999999999994,3,Loyal Customers
14081,267,4,904.67,1,Champions / VIPs
14082,365,1,182.25,1,Champions / VIPs
14083,4,9,1018.43,3,Loyal Customers
14085,2,19,4435.79,0,Potential Loyalists
14087,3,2,181.67,3,Loyal Customers
14088,10,14,50415.49,0,Potential Loyalists
14089,57,1,161.0,3,Loyal Customers
14090,325,1,76.32000000000001,1,Champions / VIPs
14092,8,17,4063.1,3,Loyal Customers
14093,12,1,442.85,3,Loyal Customers
14096,4,34,57120.909999999996,0,Potential Loyalists
14098,37,1,147.35,3,Loyal Customers
14099,16,12,3092.9700000000003,3,Loyal Customers
14100,138,1,194.9,3,Loyal Customers
14101,74,6,5976.79,3,Loyal Customers
14102,5,8,1314.73,3,Loyal Customers
14104,155,2,216.21,1,Champions / VIPs
14105,85,2,1260.33,3,Loyal Customers
14107,52,8,2688.48,3,Loyal Customers
14108,31,3,594.16,3,Loyal Customers
14109,23,2,80.2,3,Loyal Customers
14110,4,13,5669.65,3,Loyal Customers
14111,14,5,688.6,3,Loyal Customers
14112,23,12,2774.17,3,Loyal Customers
14113,4,8,1377.92,3,Loyal Customers
14114,274,2,386.53,1,Champions / VIPs
14116,20,5,1382.74,3,Loyal Customers
14117,144,1,90.0,1,Champions / VIPs
14119,354,1,-19.9,1,Champions / VIPs
14121,4,6,2740.3,3,Loyal Customers
14124,84,1,419.58,3,Loyal Customers
14125,11,3,2740.43,3,Loyal Customers
14126,8,4,643.6300000000001,3,Loyal Customers
14127,123,3,709.71,3,Loyal Customers
14128,61,2,637.5,3,Loyal Customers
14129,2,5,1123.8600000000001,3,Loyal Customers
14130,319,1,483.86,1,Champions / VIPs
14132,2,12,3580.13,3,Loyal Customers
14133,130,5,590.34,3,Loyal Customers
14135,2,15,4690.31,3,Loyal Customers
14138,2,2,982.38,3,Loyal Customers
14139,46,1,415.82,3,Loyal Customers
14140,4,3,920.05,3,Loyal Customers
14141,3,6,879.0300000000001,3,Loyal Customers
14142,373,1,311.81,1,Champions / VIPs
14143,134,1,115.8,3,Loyal Customers
14145,47,5,3148.2,3,Loyal Customers
14146,9,6,2949.57,3,Loyal Customers
14147,49,3,468.4,3,Loyal Customers
14148,234,1,157.2,1,Champions / VIPs
14149,213,3,259.43,1,Champions / VIPs
14150,36,2,658.64,3,Loyal Customers
14152,75,3,611.09,3,Loyal Customers
14154,239,2,1345.62,1,Champions / VIPs
14155,266,1,118.75,1,Champions / VIPs
14156,10,66,113384.14,2,At Risk
14157,20,3,400.43,3,Loyal Customers
14158,40,1,507.65999999999997,3,Loyal Customers
14159,20,14,4678.3,3,Loyal Customers
14161,216,3,1110.52,1,Champions / VIPs
14162,174,2,289.36,1,Champions / VIPs
14163,87,4,2445.91,3,Loyal Customers
14164,71,2,1631.77,3,Loyal Customers
14165,276,1,122.53999999999999,1,Champions / VIPs
14167,39,4,574.84,3,Loyal Customers
14171,98,1,363.79,3,Loyal Customers
14173,11,4,450.84000000000003,3,Loyal Customers
14174,33,1,134.46,3,Loyal Customers
14175,51,7,3108.06,3,Loyal Customers
14176,297,5,574.0,1,Champions / VIPs
14177,85,5,554.46,3,Loyal Customers
14178,9,7,1620.93,3,Loyal Customers
14179,41,2,719.78,3,Loyal Customers
14180,11,31,4640.77,0,Potential Loyalists
14184,67,1,452.89,3,Loyal Customers
14185,331,1,197.65,1,Champions / VIPs
14188,9,10,2018.91,3,Loyal Customers
14189,2,24,4604.31,0,Potential Loyalists
14191,2,14,4660.01,3,Loyal Customers
14193,68,2,853.39,3,Loyal Customers
14194,5,32,11216.75,0,Potential Loyalists
14195,202,3,962.7,1,Champions / VIPs
14196,107,1,335.52,3,Loyal Customers
14198,4,7,663.5,3,Loyal Customers
14199,218,1,185.39999999999998,1,Champions / VIPs
14201,60,9,688.04,3,Loyal Customers
14204,2,1,161.03,3,Loyal Customers
14205,11,4,218.77999999999997,3,Loyal Customers
14206,239,2,308.26,1,Champions / VIPs
14208,95,1,151.74,3,Loyal Customers
14209,11,7,2067.13,3,Loyal Customers
14210,91,7,1900.89,3,Loyal Customers
14211,53,13,2208.3,3,Loyal Customers
14212,90,1,1070.48,3,Loyal Customers
14213,372,1,-1192.2,1,Champions / VIPs
14214,31,7,1000.23,3,Loyal Customers
14215,12,7,1777.92,3,Loyal Customers
14216,3,4,1839.3,3,Loyal Customers
14217,2,24,1925.3600000000001,0,Potential Loyalists
14218,43,1,169.48000000000002,3,Loyal Customers
14219,4,1,89.94,3,Loyal Customers
14220,247,2,632.4,1,Champions / VIPs
14221,42,10,3427.85,3,Loyal Customers
14222,177,1,683.17,1,Champions / VIPs
14223,92,4,975.23,3,Loyal Customers
14224,110,4,1050.12,3,Loyal Customers
14226,29,7,2201.64,3,Loyal Customers
14227,26,15,3315.71,3,Loyal Customers
14229,52,5,1450.6,3,Loyal Customers
14231,179,5,822.0600000000001,1,Champions / VIPs
14232,32,8,2043.93,3,Loyal Customers
14233,44,5,1447.51,3,Loyal Customers
14234,22,4,775.46,3,Loyal Customers
14235,10,6,3093.86,3,Loyal Customers
14236,81,2,490.85999999999996,3,Loyal Customers
14237,373,1,161.0,1,Champions / VIPs
14238,326,1,146.85,1,Champions / VIPs
14239,43,13,2323.5,3,Loyal Customers
14240,30,2,890.34,3,Loyal Customers
14241,184,1,213.70000000000002,1,Champions / VIPs
14242,235,2,280.55,1,Champions / VIPs
14243,9,14,2535.88,3,Loyal Customers
14245,176,5,1677.48,1,Champions / VIPs
14246,111,3,1474.06,3,Loyal Customers
14247,278,1,136.76999999999998,1,Champions / VIPs
14248,318,1,302.58,1,Champions / VIPs
14250,7,3,1904.05,3,Loyal Customers
14251,2,5,2879.7000000000003,3,Loyal Customers
14256,254,3,935.0600000000001,1,Champions / VIPs
14257,51,6,3087.27,3,Loyal Customers
14258,9,10,12650.08,3,Loyal Customers
14259,142,1,120.0,3,Loyal Customers
14261,51,2,1163.45,3,Loyal Customers
14262,8,8,2618.23,3,Loyal Customers
14264,155,3,319.47,1,Champions / VIPs
14265,109,2,530.18,3,Loyal Customers
14267,151,7,1279.09,3,Loyal Customers
14270,332,1,492.65000000000003,1,Champions / VIPs
14271,226,1,112.32000000000001,1,Champions / VIPs
14272,74,2,437.96,3,Loyal Customers
14273,51,4,559.97,3,Loyal Customers
14276,88,5,1019.39,3,Loyal Customers
14277,15,4,3957.0,3,Loyal Customers
14280,197,1,134.04,1,Champions / VIPs
14282,3,15,3729.34,3,Loyal Customers
14284,31,3,578.45,3,Loyal Customers
14285,21,4,1910.01,3,Loyal Customers
14286,24,5,4595.81,3,Loyal Customers
14287,8,4,151.23,3,Loyal Customers
14288,212,2,413.85,1,Champions / VIPs
14289,9,6,911.26,3,Loyal Customers
14290,11,6,2307.4500000000003,3,Loyal Customers
14291,2,12,3873.3,3,Loyal Customers
14292,8,14,4819.33,3,Loyal Customers
14293,3,4,1046.56,3,Loyal Customers
14295,40,2,154.70000000000002,3,Loyal Customers
14297,18,6,1284.06,3,Loyal Customers
14298,3,45,50862.44,0,Potential Loyalists
14299,8,18,2855.35,3,Loyal Customers
14300,19,1,43.2,3,Loyal Customers
14301,108,2,632.04,3,Loyal Customers
14304,223,2,197.1,1,Champions / VIPs
14305,71,5,1803.76,3,Loyal Customers
14306,51,3,2083.42,3,Loyal Customers
14307,89,6,2995.72,3,Loyal Customers
14309,8,10,2319.68,3,Loyal Customers
14311,225,2,229.71,1,Champions / VIPs
14312,47,6,1611.59,3,Loyal Customers
14314,107,1,120.0,3,Loyal Customers
14315,21,7,2456.98,3,Loyal Customers
14317,65,1,508.58,3,Loyal Customers
14320,207,3,343.11,1,Champions / VIPs
14321,11,5,1530.75,3,Loyal Customers
14323,115,4,574.26,3,Loyal Customers
14326,235,2,166.85,1,Champions / VIPs
14327,163,1,311.65,1,Champions / VIPs
14329,9,14,4928.74,3,Loyal Customers
14331,124,2,462.66,3,Loyal Customers
14332,23,3,866.3100000000001,3,Loyal Customers
14333,64,2,351.45,3,Loyal Customers
14334,17,9,2539.46,3,Loyal Customers
14335,16,2,468.26,3,Loyal Customers
14336,17,4,1614.91,3,Loyal Customers
14338,158,4,554.22,1,Champions / VIPs
14339,235,4,289.91,1,Champions / VIPs
14340,219,1,134.7,1,Champions / VIPs
14341,45,9,2166.38,3,Loyal Customers
14342,21,6,607.71,3,Loyal Customers
14344,127,8,889.9300000000001,3,Loyal Customers
14345,39,1,108.97999999999999,3,Loyal Customers
14346,121,2,1021.58,3,Loyal Customers
14348,260,1,409.57,1,Champions / VIPs
14349,10,1,133.5,3,Loyal Customers
14350,271,2,258.7,1,Champions / VIPs
14351,165,1,51.0,1,Champions / VIPs
14352,157,4,1078.96,1,Champions / VIPs
14353,215,1,90.6,1,Champions / VIPs
14354,6,2,163.62,3,Loyal Customers
14355,366,1,174.4,1,Champions / VIPs
14356,60,4,666.9399999999999,3,Loyal Customers
14357,43,1,225.77,3,Loyal Customers
14359,19,6,882.58,3,Loyal Customers
14360,32,4,2128.23,3,Loyal Customers
14362,22,1,161.2,3,Loyal Customers
14364,109,8,3717.35,3,Loyal Customers
14367,8,19,9167.82,0,Potential Loyalists
14368,320,1,155.0,1,Champions / VIPs
14371,295,1,100.5,1,Champions / VIPs
14373,358,1,76.55,1,Champions / VIPs
14375,185,1,257.68,1,Champions / VIPs
14377,191,2,617.05,1,Champions / VIPs
14379,44,2,348.1,3,Loyal Customers
14381,52,1,202.68,3,Loyal Customers
14382,26,1,626.07,3,Loyal Customers
14383,38,3,1247.69,3,Loyal Customers
14385,9,3,202.11,3,Loyal Customers
14386,297,1,142.4,1,Champions / VIPs
14387,33,3,1770.56,3,Loyal Customers
14388,9,10,3172.04,3,Loyal Customers
14389,9,5,999.72,3,Loyal Customers
14390,10,13,4592.47,3,Loyal Customers
14393,218,1,67.95,1,Champions / VIPs
14395,2,12,3471.91,3,Loyal Customers
14396,65,2,487.99,3,Loyal Customers
14397,1,23,2556.68,0,Potential Loyalists
14400,141,2,559.7,3,Loyal Customers
14401,4,14,4039.98,3,Loyal Customers
14403,130,5,1426.31,3,Loyal Customers
14404,34,7,1434.72,3,Loyal Customers
14406,119,1,156.75,3,Loyal Customers
14407,107,9,2111.08,3,Loyal Customers
14408,11,7,2606.53,3,Loyal Customers
14409,71,7,1908.25,3,Loyal Customers
14410,16,15,576.3,3,Loyal Customers
14411,311,1,1063.0,1,Champions / VIPs
14412,35,3,761.33,3,Loyal Customers
14413,362,1,122.7,1,Champions / VIPs
14414,92,8,1485.1299999999999,3,Loyal Customers
14415,1,18,5811.56,0,Potential Loyalists
14416,22,2,490.22,3,Loyal Customers
14418,4,3,1937.25,3,Loyal Customers
14419,11,6,1058.06,3,Loyal Customers
14420,85,2,385.87,3,Loyal Customers
14421,57,2,813.11,3,Loyal Customers
14422,1,6,4263.64,3,Loyal Customers
14423,218,1,265.2,1,Champions / VIPs
14424,18,1,322.08,3,Loyal Customers
14426,19,16,3918.9,3,Loyal Customers
14427,50,2,363.34000000000003,3,Loyal Customers
14428,7,7,1230.14,3,Loyal Customers
14431,299,2,397.76000000000005,1,Champions / VIPs
14432,10,6,2255.5099999999998,3,Loyal Customers
14434,22,6,1372.8,3,Loyal Customers
14436,99,1,89.06,3,Loyal Customers
14437,143,2,-43.400000000000006,3,Loyal Customers
14438,306,1,131.9,1,Champions / VIPs
14439,320,1,2661.2400000000002,1,Champions / VIPs
14440,8,5,2357.6800000000003,3,Loyal Customers
14441,1,10,1545.14,3,Loyal Customers
14442,2,5,1544.6200000000001,3,Loyal Customers
14443,54,7,1400.88,3,Loyal Customers
14446,1,4,1039.58,3,Loyal Customers
14447,19,5,1163.23,3,Loyal Customers
14448,9,2,375.35,3,Loyal Customers
14449,19,4,907.1,3,Loyal Customers
14450,181,3,483.25,1,Champions / VIPs
14451,60,2,662.59,3,Loyal Customers
14452,11,2,264.44,3,Loyal Customers
14453,190,1,119.93,1,Champions / VIPs
14456,5,14,3047.63,3,Loyal Customers
14457,311,1,113.64,1,Champions / VIPs
14459,155,1,1837.92,1,Champions / VIPs
14460,110,4,383.34,3,Loyal Customers
14461,148,3,2103.06,1,Champions / VIPs
14462,64,15,1965.9,3,Loyal Customers
14463,98,3,529.62,3,Loyal Customers
14465,247,3,1058.6200000000001,1,Champions / VIPs
14466,29,7,2272.4,3,Loyal Customers
14467,18,4,598.76,3,Loyal Customers
14470,12,2,461.19,3,Loyal Customers
14472,104,8,1936.84,3,Loyal Customers
14473,74,2,234.34,3,Loyal Customers
14474,43,2,537.71,3,Loyal Customers
14475,72,6,799.82,3,Loyal Customers
14476,257,1,215.7,1,Champions / VIPs
14477,20,5,1307.81,3,Loyal Customers
14479,254,2,316.25,1,Champions / VIPs
14480,11,1,279.05,3,Loyal Customers
14481,165,2,636.51,1,Champions / VIPs
14482,18,6,2068.15,3,Loyal Customers
14483,150,2,129.20000000000002,1,Champions / VIPs
14484,50,1,321.92,3,Loyal Customers
14485,39,1,165.75,3,Loyal Customers
14487,27,7,1183.58,3,Loyal Customers
14488,51,2,1047.4299999999998,3,Loyal Customers
14489,207,1,463.38,1,Champions / VIPs
14491,175,2,340.93,1,Champions / VIPs
14493,7,7,2362.84,3,Loyal Customers
14494,26,1,139.56,3,Loyal Customers
14495,51,2,123.8,3,Loyal Customers
14496,312,2,538.81,1,Champions / VIPs
14497,301,2,457.47,1,Champions / VIPs
14498,43,5,1957.32,3,Loyal Customers
14499,26,3,815.32,3,Loyal Customers
14500,88,3,356.85,3,Loyal Customers
14501,64,3,190.31,3,Loyal Customers
14502,20,15,2351.02,3,Loyal Customers
14503,3,6,3543.26,3,Loyal Customers
14504,47,4,673.26,3,Loyal Customers
14505,17,11,5818.7,3,Loyal Customers
14506,17,5,2012.17,3,Loyal Customers
14507,24,7,1368.18,3,Loyal Customers
14508,22,2,276.42,3,Loyal Customers
14511,11,6,1267.41,3,Loyal Customers
14512,188,2,275.28,1,Champions / VIPs
14513,101,4,438.49,3,Loyal Customers
14514,61,3,1055.35,3,Loyal Customers
14515,18,6,2102.09,3,Loyal Customers
14517,33,2,330.45,3,Loyal Customers
14518,64,1,174.37,3,Loyal Customers
14520,2,2,270.6,3,Loyal Customers
14522,24,4,974.54,3,Loyal Customers
14523,108,1,241.09,3,Loyal Customers
14524,32,9,1867.68,3,Loyal Customers
14525,9,13,4221.37,3,Loyal Customers
14527,3,86,7711.38,0,Potential Loyalists
14528,37,1,364.22,3,Loyal Customers
14529,60,3,620.04,3,Loyal Customers
14530,26,6,2925.91,3,Loyal Customers
14532,236,4,932.85,1,Champions / VIPs
14533,25,9,1812.62,3,Loyal Customers
14534,3,25,4075.35,0,Potential Loyalists
14535,59,4,2841.09,3,Loyal Customers
14536,260,1,171.8,1,Champions / VIPs
14537,58,1,355.56,3,Loyal Customers
14538,65,2,388.25,3,Loyal Customers
14539,16,2,537.48,3,Loyal Customers
14540,10,3,996.26,3,Loyal Customers
14541,59,8,1461.65,3,Loyal Customers
14542,186,1,103.25,1,Champions / VIPs
14543,4,21,2916.17,0,Potential Loyalists
14544,24,2,2024.45,3,Loyal Customers
14546,4,9,2487.02,3,Loyal Customers
14547,4,9,3986.7400000000002,3,Loyal Customers
14548,151,2,652.8,1,Champions / VIPs
14549,311,1,289.24,1,Champions / VIPs
14550,11,2,765.62,3,Loyal Customers
14551,18,2,186.23,3,Loyal Customers
14552,152,1,165.07,1,Champions / VIPs
14553,19,5,859.27,3,Loyal Customers
14554,10,4,2381.04,3,Loyal Customers
14555,57,2,324.14,3,Loyal Customers
14557,64,2,7.105427357601002e-15,3,Loyal Customers
14560,7,24,2174.18,0,Potential Loyalists
14561,76,3,1080.76,3,Loyal Customers
14562,4,22,4709.22,0,Potential Loyalists
14565,96,6,3073.77,3,Loyal Customers
14566,111,1,1432.0,3,Loyal Customers
14567,35,3,1524.46,3,Loyal Customers
14569,1,1,227.39000000000001,3,Loyal Customers
14570,281,2,218.06,1,Champions / VIPs
14572,3,10,2803.69,3,Loyal Customers
14573,180,13,1603.72,1,Champions / VIPs
14576,372,1,35.400000000000006,1,Champions / VIPs
14577,13,4,859.71,3,Loyal Customers
14578,3,1,168.63,3,Loyal Customers
14581,17,1,138.6,3,Loyal Customers
14582,41,1,114.11000000000001,3,Loyal Customers
14583,6,5,1052.55,3,Loyal Customers
14584,169,5,1029.26,1,Champions / VIPs
14585,50,1,157.05,3,Loyal Customers
14586,227,3,134.16,1,Champions / VIPs
14587,19,10,1598.24,3,Loyal Customers
14589,372,1,39.75,1,Champions / VIPs
14591,15,4,1447.14,3,Loyal Customers
14592,35,3,570.46,3,Loyal Customers
14593,22,3,617.99,3,Loyal Customers
14594,7,2,379.83,3,Loyal Customers
14595,20,6,1740.6,3,Loyal Customers
14597,11,2,883.15,3,Loyal Customers
14598,44,1,221.97,3,Loyal Customers
14600,306,1,393.33,1,Champions / VIPs
14601,11,1,213.96,3,Loyal Customers
14603,275,1,660.0,1,Champions / VIPs
14606,1,128,11713.85,0,Potential Loyalists
14607,16,17,11341.1,0,Potential Loyalists
14608,4,4,1785.15,3,Loyal Customers
14609,72,4,601.56,3,Loyal Customers
14616,243,3,406.08000000000004,1,Champions / VIPs
14618,9,4,538.59,3,Loyal Customers
14619,239,2,379.51,1,Champions / VIPs
14620,204,3,393.28000000000003,1,Champions / VIPs
14621,1,6,1765.76,3,Loyal Customers
14622,185,1,320.58,1,Champions / VIPs
14623,32,6,869.35,3,Loyal Customers
14624,57,2,225.85,3,Loyal Customers
14625,185,5,848.48,1,Champions / VIPs
14626,9,7,2757.07,3,Loyal Customers
14627,312,1,-21.85,1,Champions / VIPs
14628,91,2,671.96,3,Loyal Customers
14629,4,3,939.21,3,Loyal Customers
14631,51,3,1006.98,3,Loyal Customers
14632,263,1,114.56,1,Champions / VIPs
14633,266,1,344.9,1,Champions / VIPs
14636,36,2,609.85,3,Loyal Customers
14638,51,1,443.6,3,Loyal Customers
14639,52,8,2952.34,3,Loyal Customers
14640,16,8,2042.15,3,Loyal Customers
14641,22,1,110.46,3,Loyal Customers
14642,59,1,96.12,3,Loyal Customers
14643,170,3,668.61,1,Champions / VIPs
14644,9,4,780.46,3,Loyal Customers
14645,157,2,597.09,1,Champions / VIPs
14646,2,77,279489.02,2,At Risk
14647,201,1,243.22,1,Champions / VIPs
14649,5,4,1417.29,3,Loyal Customers
14651,67,2,654.6,3,Loyal Customers
14652,77,1,114.17999999999999,3,Loyal Customers
14653,1,7,1947.55,3,Loyal Customers
14655,4,5,1930.15,3,Loyal Customers
14656,169,2,291.05,1,Champions / VIPs
14657,18,5,838.27,3,Loyal Customers
14658,5,2,247.15,3,Loyal Customers
14659,9,12,2456.53,3,Loyal Customers
14660,87,2,285.74,3,Loyal Customers
14661,27,1,107.95,3,Loyal Customers
14662,29,4,771.17,3,Loyal Customers
14664,20,2,637.89,3,Loyal Customers
14665,61,7,1258.38,3,Loyal Customers
14666,24,1,195.25,3,Loyal Customers
14667,11,27,9231.2,0,Potential Loyalists
14669,242,3,1269.99,1,Champions / VIPs
14670,280,2,411.53,1,Champions / VIPs
14672,235,2,765.55,1,Champions / VIPs
14673,3,5,1736.4,3,Loyal Customers
14675,16,1,604.75,3,Loyal Customers
14676,31,8,2543.24,3,Loyal Customers
14679,372,1,-2.55,1,Champions / VIPs
14680,25,23,26932.34,0,Potential Loyalists
14681,71,3,498.95,3,Loyal Customers
14682,188,2,52.0,1,Champions / VIPs
14684,26,5,1236.28,3,Loyal Customers
14687,107,1,628.38,3,Loyal Customers
14688,8,27,5107.38,0,Potential Loyalists
14689,209,1,112.8,1,Champions / VIPs
14690,44,3,358.61,3,Loyal Customers
14691,31,5,2114.33,3,Loyal Customers
14692,137,5,582.05,3,Loyal Customers
14693,265,1,172.9,1,Champions / VIPs
14696,4,9,2070.97,3,Loyal Customers
14697,218,2,188.61,1,Champions / VIPs
14698,2,5,1250.76,3,Loyal Customers
14699,214,1,109.13000000000001,1,Champions / VIPs
14700,32,3,2235.3,3,Loyal Customers
14701,11,12,2486.2200000000003,3,Loyal Customers
14702,1,18,3250.64,3,Loyal Customers
14703,15,1,318.17,3,Loyal Customers
14704,11,9,1546.91,3,Loyal Customers
14705,199,1,179.0,1,Champions / VIPs
14708,3,4,1096.67,3,Loyal Customers
14709,15,14,4911.14,3,Loyal Customers
14710,14,4,606.13,3,Loyal Customers
14711,10,12,2838.2,3,Loyal Customers
14712,29,3,917.07,3,Loyal Customers
14713,9,12,2664.2599999999998,3,Loyal Customers
14714,24,1,160.19,3,Loyal Customers
14715,25,4,867.38,3,Loyal Customers
14716,43,2,329.68,3,Loyal Customers
14719,2,6,1592.18,3,Loyal Customers
14720,6,3,663.81,3,Loyal Customers
14722,147,1,187.92,1,Champions / VIPs
14723,10,6,1158.3,3,Loyal Customers
14725,25,1,718.08,3,Loyal Customers
14727,274,1,268.58,1,Champions / VIPs
14729,374,1,313.49,1,Champions / VIPs
14730,1,8,2005.06,3,Loyal Customers
14731,47,3,380.02,3,Loyal Customers
14732,8,10,2686.34,3,Loyal Customers
14733,9,15,9451.539999999999,0,Potential Loyalists
14735,4,34,5807.6900000000005,0,Potential Loyalists
14737,4,3,1164.55,3,Loyal Customers
14738,39,9,1289.94,3,Loyal Customers
14739,2,8,3899.1,3,Loyal Customers
14740,191,4,1423.21,1,Champions / VIPs
14741,12,6,1400.34,3,Loyal Customers
14744,16,9,1088.53,3,Loyal Customers
14745,113,6,1167.16,3,Loyal Customers
14747,248,2,294.3,1,Champions / VIPs
14748,29,6,1311.79,3,Loyal Customers
14752,44,1,389.64,3,Loyal Customers
14753,87,1,563.15,3,Loyal Customers
14754,45,2,638.05,3,Loyal Customers
14755,10,12,4965.38,3,Loyal Customers
14756,15,1,738.96,3,Loyal Customers
14757,75,1,420.5,3,Loyal Customers
14758,145,4,1484.06,3,Loyal Customers
14759,5,3,1625.97,3,Loyal Customers
14760,294,2,53.8,1,Champions / VIPs
14761,59,2,255.9,3,Loyal Customers
14762,264,1,300.52,1,Champions / VIPs
14764,44,2,250.55,3,Loyal Customers
14765,29,3,254.11,3,Loyal Customers
14766,8,8,2423.07,3,Loyal Customers
14768,17,3,139.5,3,Loyal Customers
14769,3,10,10641.6,3,Loyal Customers
14770,232,2,876.42,1,Champions / VIPs
14772,112,1,139.26,3,Loyal Customers
14775,58,3,1011.9,3,Loyal Customers
14776,51,13,2195.58,3,Loyal Customers
14777,4,2,-17.45,3,Loyal Customers
14778,127,2,730.86,3,Loyal Customers
14779,281,3,386.15,1,Champions / VIPs
14780,55,2,447.68,3,Loyal Customers
14782,320,1,200.10000000000002,1,Champions / VIPs
14784,26,2,289.99,3,Loyal Customers
14785,10,2,77.4,3,Loyal Customers
14788,7,2,679.4399999999999,3,Loyal Customers
14789,29,1,197.64000000000001,3,Loyal Customers
14790,17,4,745.06,3,Loyal Customers
14792,64,2,2.220446049250313e-16,3,Loyal Customers
14793,4,2,214.14000000000001,3,Loyal Customers
14794,3,9,1272.11,3,Loyal Customers
14795,166,1,131.45000000000002,1,Champions / VIPs
14796,1,27,7839.51,0,Potential Loyalists
14798,53,3,173.74,3,Loyal Customers
14799,51,1,157.7,3,Loyal Customers
14800,48,16,4236.34,3,Loyal Customers
14801,61,1,193.14,3,Loyal Customers
14803,162,3,845.55,1,Champions / VIPs
14804,9,1,353.27,3,Loyal Customers
14805,15,4,554.65,3,Loyal Customers
14806,75,1,193.39,3,Loyal Customers
14808,40,15,2175.37,3,Loyal Customers
14810,41,11,2087.88,3,Loyal Customers
14813,370,2,155.43,1,Champions / VIPs
14815,37,2,778.5,3,Loyal Customers
14816,197,1,271.85,1,Champions / VIPs
14817,200,2,1110.34,1,Champions / VIPs
14818,74,3,657.8,3,Loyal Customers
14819,64,2,272.07,3,Loyal Customers
14820,21,4,507.29,3,Loyal Customers
14821,367,1,48.800000000000004,1,Champions / VIPs
14823,180,3,321.43,1,Champions / VIPs
14824,10,4,1127.71,3,Loyal Customers
14825,4,12,2226.91,3,Loyal Customers
14828,197,3,2139.7599999999998,1,Champions / VIPs
14829,29,6,644.65,3,Loyal Customers
14830,53,1,197.13,3,Loyal Customers
14834,18,8,1698.35,3,Loyal Customers
14836,10,3,102.44999999999999,3,Loyal Customers
14837,90,5,1641.2,3,Loyal Customers
14840,268,1,62.85,1,Champions / VIPs
14841,53,6,3295.76,3,Loyal Customers
14842,35,8,2456.8,3,Loyal Customers
14844,64,4,3189.81,3,Loyal Customers
14847,149,1,309.4,1,Champions / VIPs
14849,22,28,7904.28,0,Potential Loyalists
14850,312,2,278.15,1,Champions / VIPs
14851,23,2,511.35,3,Loyal Customers
14852,58,6,2836.69,3,Loyal Customers
14853,9,3,463.05,3,Loyal Customers
14854,78,8,2749.89,3,Loyal Customers
14855,119,2,645.65,3,Loyal Customers
14856,36,3,1311.3799999999999,3,Loyal Customers
14857,60,3,1165.65,3,Loyal Customers
14859,13,5,1352.04,3,Loyal Customers
14860,9,2,168.62,3,Loyal Customers
14861,52,1,125.78999999999999,3,Loyal Customers
14862,26,2,841.1999999999999,3,Loyal Customers
14863,29,1,266.76,3,Loyal Customers
14865,7,2,52.2,3,Loyal Customers
14866,11,13,14197.45,0,Potential Loyalists
14867,186,4,701.33,1,Champions / VIPs
14868,3,9,2939.64,3,Loyal Customers
14869,4,3,721.95,3,Loyal Customers
14870,262,1,327.25,1,Champions / VIPs
14871,3,4,522.38,3,Loyal Customers
14873,210,1,519.68,1,Champions / VIPs
14875,9,5,1448.72,3,Loyal Customers
14878,13,9,1485.54,3,Loyal Customers
14880,77,3,706.19,3,Loyal Customers
14881,20,1,255.4,3,Loyal Customers
14882,27,2,589.7,3,Loyal Customers
14883,19,7,756.64,3,Loyal Customers
14885,132,1,765.3199999999999,3,Loyal Customers
14886,253,1,364.8,1,Champions / VIPs
14887,79,1,1862.0,3,Loyal Customers
14888,207,1,369.2,1,Champions / VIPs
14889,336,1,135.9,1,Champions / VIPs
14890,254,1,125.65,1,Champions / VIPs
14891,148,2,554.38,1,Champions / VIPs
14893,10,2,1237.85,3,Loyal Customers
14894,85,1,655.75,3,Loyal Customers
14895,8,24,11020.26,0,Potential Loyalists
14896,205,2,468.77000000000004,1,Champions / VIPs
14897,8,4,1366.38,3,Loyal Customers
14898,23,8,1228.32,3,Loyal Customers
14901,11,10,1414.99,3,Loyal Customers
14902,21,2,314.11,3,Loyal Customers
14903,21,10,2744.48,3,Loyal Customers
